filepath,split,channel,emotion_code,emotion,intensity,actor,gender,statement,repetition
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-02-02-02-02-07.wav,train,song,2,calm,strong,7,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-03-01-01-01-07.wav,train,song,3,happy,normal,7,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-03-01-01-02-07.wav,train,song,3,happy,normal,7,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-03-01-02-01-07.wav,train,song,3,happy,normal,7,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-03-01-02-02-07.wav,train,song,3,happy,normal,7,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-03-02-01-01-07.wav,train,song,3,happy,strong,7,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-03-02-01-02-07.wav,train,song,3,happy,strong,7,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-03-02-02-01-07.wav,train,song,3,happy,strong,7,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-03-02-02-02-07.wav,train,song,3,happy,strong,7,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-04-01-01-01-07.wav,train,song,4,sad,normal,7,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-04-01-01-02-07.wav,train,song,4,sad,normal,7,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-04-01-02-01-07.wav,train,song,4,sad,normal,7,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-04-01-02-02-07.wav,train,song,4,sad,normal,7,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-04-02-01-01-07.wav,train,song,4,sad,strong,7,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-04-02-01-02-07.wav,train,song,4,sad,strong,7,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-04-02-02-01-07.wav,train,song,4,sad,strong,7,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-04-02-02-02-07.wav,train,song,4,sad,strong,7,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-05-01-01-01-07.wav,train,song,5,angry,normal,7,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-05-01-01-02-07.wav,train,song,5,angry,normal,7,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-05-01-02-01-07.wav,train,song,5,angry,normal,7,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-05-01-02-02-07.wav,train,song,5,angry,normal,7,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-05-02-01-01-07.wav,train,song,5,angry,strong,7,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-05-02-01-02-07.wav,train,song,5,angry,strong,7,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-05-02-02-01-07.wav,train,song,5,angry,strong,7,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-05-02-02-02-07.wav,train,song,5,angry,strong,7,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-06-01-01-01-07.wav,train,song,6,fearful,normal,7,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-06-01-01-02-07.wav,train,song,6,fearful,normal,7,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-06-01-02-01-07.wav,train,song,6,fearful,normal,7,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-06-01-02-02-07.wav,train,song,6,fearful,normal,7,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-06-02-01-01-07.wav,train,song,6,fearful,strong,7,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-06-02-01-02-07.wav,train,song,6,fearful,strong,7,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-06-02-02-01-07.wav,train,song,6,fearful,strong,7,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_07/03-02-06-02-02-02-07.wav,train,song,6,fearful,strong,7,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-01-01-01-01-08.wav,train,song,1,neutral,normal,8,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-01-01-01-02-08.wav,train,song,1,neutral,normal,8,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-01-01-02-01-08.wav,train,song,1,neutral,normal,8,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-01-01-02-02-08.wav,train,song,1,neutral,normal,8,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-02-01-01-01-08.wav,train,song,2,calm,normal,8,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-02-01-01-02-08.wav,train,song,2,calm,normal,8,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-02-01-02-01-08.wav,train,song,2,calm,normal,8,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-02-01-02-02-08.wav,train,song,2,calm,normal,8,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-02-02-01-01-08.wav,train,song,2,calm,strong,8,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-02-02-01-02-08.wav,train,song,2,calm,strong,8,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-02-02-02-01-08.wav,train,song,2,calm,strong,8,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-02-02-02-02-08.wav,train,song,2,calm,strong,8,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-03-01-01-01-08.wav,train,song,3,happy,normal,8,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-03-01-01-02-08.wav,train,song,3,happy,normal,8,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-03-01-02-01-08.wav,train,song,3,happy,normal,8,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-03-01-02-02-08.wav,train,song,3,happy,normal,8,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-03-02-01-01-08.wav,train,song,3,happy,strong,8,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-03-02-01-02-08.wav,train,song,3,happy,strong,8,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-03-02-02-01-08.wav,train,song,3,happy,strong,8,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-03-02-02-02-08.wav,train,song,3,happy,strong,8,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-04-01-01-01-08.wav,train,song,4,sad,normal,8,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-04-01-01-02-08.wav,train,song,4,sad,normal,8,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-04-01-02-01-08.wav,train,song,4,sad,normal,8,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-04-01-02-02-08.wav,train,song,4,sad,normal,8,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-04-02-01-01-08.wav,train,song,4,sad,strong,8,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-04-02-01-02-08.wav,train,song,4,sad,strong,8,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-04-02-02-01-08.wav,train,song,4,sad,strong,8,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-04-02-02-02-08.wav,train,song,4,sad,strong,8,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-05-01-01-01-08.wav,train,song,5,angry,normal,8,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-05-01-01-02-08.wav,train,song,5,angry,normal,8,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-05-01-02-01-08.wav,train,song,5,angry,normal,8,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-05-01-02-02-08.wav,train,song,5,angry,normal,8,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-05-02-01-01-08.wav,train,song,5,angry,strong,8,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-05-02-01-02-08.wav,train,song,5,angry,strong,8,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-05-02-02-01-08.wav,train,song,5,angry,strong,8,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-05-02-02-02-08.wav,train,song,5,angry,strong,8,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-06-01-01-01-08.wav,train,song,6,fearful,normal,8,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-06-01-01-02-08.wav,train,song,6,fearful,normal,8,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-06-01-02-01-08.wav,train,song,6,fearful,normal,8,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-06-01-02-02-08.wav,train,song,6,fearful,normal,8,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-06-02-01-01-08.wav,train,song,6,fearful,strong,8,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-06-02-01-02-08.wav,train,song,6,fearful,strong,8,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-06-02-02-01-08.wav,train,song,6,fearful,strong,8,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_08/03-02-06-02-02-02-08.wav,train,song,6,fearful,strong,8,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-01-01-01-01-09.wav,train,song,1,neutral,normal,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-01-01-01-02-09.wav,train,song,1,neutral,normal,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-01-01-02-01-09.wav,train,song,1,neutral,normal,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-01-01-02-02-09.wav,train,song,1,neutral,normal,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-02-01-01-01-09.wav,train,song,2,calm,normal,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-02-01-01-02-09.wav,train,song,2,calm,normal,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-02-01-02-01-09.wav,train,song,2,calm,normal,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-02-01-02-02-09.wav,train,song,2,calm,normal,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-02-02-01-01-09.wav,train,song,2,calm,strong,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-02-02-01-02-09.wav,train,song,2,calm,strong,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-02-02-02-01-09.wav,train,song,2,calm,strong,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-02-02-02-02-09.wav,train,song,2,calm,strong,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-03-01-01-01-09.wav,train,song,3,happy,normal,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-03-01-01-02-09.wav,train,song,3,happy,normal,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-03-01-02-01-09.wav,train,song,3,happy,normal,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-03-01-02-02-09.wav,train,song,3,happy,normal,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-03-02-01-01-09.wav,train,song,3,happy,strong,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-03-02-01-02-09.wav,train,song,3,happy,strong,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-03-02-02-01-09.wav,train,song,3,happy,strong,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-03-02-02-02-09.wav,train,song,3,happy,strong,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-04-01-01-01-09.wav,train,song,4,sad,normal,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-04-01-01-02-09.wav,train,song,4,sad,normal,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-04-01-02-01-09.wav,train,song,4,sad,normal,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-04-01-02-02-09.wav,train,song,4,sad,normal,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-04-02-01-01-09.wav,train,song,4,sad,strong,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-04-02-01-02-09.wav,train,song,4,sad,strong,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-04-02-02-01-09.wav,train,song,4,sad,strong,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-04-02-02-02-09.wav,train,song,4,sad,strong,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-05-01-01-01-09.wav,train,song,5,angry,normal,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-05-01-01-02-09.wav,train,song,5,angry,normal,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-05-01-02-01-09.wav,train,song,5,angry,normal,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-05-01-02-02-09.wav,train,song,5,angry,normal,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-05-02-01-01-09.wav,train,song,5,angry,strong,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-05-02-01-02-09.wav,train,song,5,angry,strong,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-05-02-02-01-09.wav,train,song,5,angry,strong,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-05-02-02-02-09.wav,train,song,5,angry,strong,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-06-01-01-01-09.wav,train,song,6,fearful,normal,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-06-01-01-02-09.wav,train,song,6,fearful,normal,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-06-01-02-01-09.wav,train,song,6,fearful,normal,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-06-01-02-02-09.wav,train,song,6,fearful,normal,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-06-02-01-01-09.wav,train,song,6,fearful,strong,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-06-02-01-02-09.wav,train,song,6,fearful,strong,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-06-02-02-01-09.wav,train,song,6,fearful,strong,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_09/03-02-06-02-02-02-09.wav,train,song,6,fearful,strong,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-01-01-01-01-10.wav,train,song,1,neutral,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-01-01-01-02-10.wav,train,song,1,neutral,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-01-01-02-01-10.wav,train,song,1,neutral,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-01-01-02-02-10.wav,train,song,1,neutral,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-02-01-01-01-10.wav,train,song,2,calm,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-02-01-01-02-10.wav,train,song,2,calm,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-02-01-02-01-10.wav,train,song,2,calm,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-02-01-02-02-10.wav,train,song,2,calm,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-02-02-01-01-10.wav,train,song,2,calm,strong,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-02-02-01-02-10.wav,train,song,2,calm,strong,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-02-02-02-01-10.wav,train,song,2,calm,strong,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-02-02-02-02-10.wav,train,song,2,calm,strong,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-03-01-01-01-10.wav,train,song,3,happy,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-03-01-01-02-10.wav,train,song,3,happy,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-03-01-02-01-10.wav,train,song,3,happy,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-03-01-02-02-10.wav,train,song,3,happy,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-03-02-01-01-10.wav,train,song,3,happy,strong,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-03-02-01-02-10.wav,train,song,3,happy,strong,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-03-02-02-01-10.wav,train,song,3,happy,strong,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-03-02-02-02-10.wav,train,song,3,happy,strong,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-04-01-01-01-10.wav,train,song,4,sad,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-04-01-01-02-10.wav,train,song,4,sad,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-04-01-02-01-10.wav,train,song,4,sad,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-04-01-02-02-10.wav,train,song,4,sad,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-04-02-01-01-10.wav,train,song,4,sad,strong,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-04-02-01-02-10.wav,train,song,4,sad,strong,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-04-02-02-01-10.wav,train,song,4,sad,strong,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-04-02-02-02-10.wav,train,song,4,sad,strong,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-05-01-01-01-10.wav,train,song,5,angry,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-05-01-01-02-10.wav,train,song,5,angry,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-05-01-02-01-10.wav,train,song,5,angry,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-05-01-02-02-10.wav,train,song,5,angry,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-05-02-01-01-10.wav,train,song,5,angry,strong,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-05-02-01-02-10.wav,train,song,5,angry,strong,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-05-02-02-01-10.wav,train,song,5,angry,strong,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-05-02-02-02-10.wav,train,song,5,angry,strong,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-06-01-01-01-10.wav,train,song,6,fearful,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-06-01-01-02-10.wav,train,song,6,fearful,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-06-01-02-01-10.wav,train,song,6,fearful,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-06-01-02-02-10.wav,train,song,6,fearful,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-06-02-01-01-10.wav,train,song,6,fearful,strong,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/song/Actor_10/03-02-06-02-01-02-10.wav,train,song,6,fearful,strong,10,female,1,2
